translation,label,channel,sample_rate,duration
እንደ ዛ መሬት ረግጬ ለ መራመድ የ ኮራ ሁበት ደሀው ን በ ድህነቱ ሞል ጬ የተሳ ድብ ኩበት ና የ ስን ቷን ምስኪን ጡት ቆር ጬ ስንቱ ን ያሰቃ የ ሁበት ጊዜ አልፎ እንዲ ህ መ ን ጬ ና ጐብ ጬ ጧሪ ልጄ ን እንኳ ን ሳል ወልድ አር ጬ በ ችግር እቆራመደልሁ,tr_10597_tr04111,1,8000,18.176
ሲ ቧጥጠኝ ነው ማወቅ የ ጀመርኩ ት,tr_2504_tr26005,1,8000,3.968
ይህ በ እንዲ ህ እንዳለ የ ደብረ ምጥ ማቅ ቅዱስ ፊልጶስ ቤተ ክርስቲያን ከ ማጡ ወደ ድጡ ሆኖ በት እንደሚ ገኝ ተገለጸ,tr_8091_tr81092,1,8000,7.168
ኢንኮ ሲ ኒጌ ሌሌ ኢትዮጵያ ብለን እግዚአብሄር ኢትዮጵያ ን ይባርክ ልን ል እንችላ ለ ን,tr_5169_tr52070,1,8000,6.4
ከዚህ ሌላ በ አንድ ኢንሹራንስ ኩባንያ ውስጥ ፕሬዚዳንት ሆኜ ሰር ቻለሁ,tr_7029_tr71030,1,8000,4.864
በ ማጠቃለያ ውም በ እርዳታ አ ሰባሰቡ ወቅት ኢህአዲግ በ በጐ አይ ን የማ ይመለከታቸው ና በ አሸባሪነት ጠርጥሬ ያ ቸዋለሁ የሚ ላቸው ኢትዮጵያውያ ን የ ህግ ታራሚዎች ሳይ ቀሩ በ እርዳታው ተሳትፎ ማድረጋቸው ን አመልክ ቷል,tr_967_tr10068,1,8000,12.928
ጠቅላይ ሚኒስትር መለስ የ ጐ በ ኟቸው የ ልማት ተቋማት የ ማዳበሪያ ከረጢት ማምረቻ የ ነዳጅ ማጣሪያ ና ማከማቻ እንዲሁም የ ወደብ ነጻ ቀጣና ናቸው,tr_7167_tr72068,1,8000,9.472
ይህን የ ኢትዮጵያ መንግስት አቋም ጠቅላይ ሚኒስትር መለስ ዜናዊ ባለፈው ሳምንት ኢትዮጵያ ን ለ ጐበኙት ለ ተባበሩት መንግስታት ልዩ ልኡክ መሀመድ ሳህኑ ን ገልጸው ላቸዋል,tr_8899_tr88060,1,8000,13.44
አሸባሪዎቹ የተለያዩ የ ጦር መሳሪያ ዎችን ይዘው በ መገኘታቸው ም አስር አመት እስራት ተፈረደ ባቸው,tr_5027_tr51028,1,8000,7.04
ነገሩን የሚያ ጠናክረው የ ጁቬ ሀላፊዎች ዘወትር ከ ቪያሊ ጋር በ ስልክ እንደሚ ገናኙ ስለሚ ታወቅ ነው,tr_141_tr02041,1,8000,7.936
ገንዘብ ሲ ያዋጡ እጅ ከፍ ን ጅ የተያዙ ና በ ስለላ ስራ የተሰማሩ የኤርትራ ዜጐች እየ ተያዙ ወደ ሀገራቸው ሊ ባረሩ ነው,tr_893_tr09093,1,8000,8.064
ቅዱስ ዮሀንስ እንደ ኛው ሰው ነበር,tr_7470_tr75071,1,8000,3.84
እንዲ ህ ይበሉ እንጂ የ አውሮፓ ን የ ክለቦች ሻምፒዮና ዋንጫ ግን ማግኘት አልቻሉም,tr_5530_tr56031,1,8000,5.376
በ ማእከል በሚገኙ ሀያ ሶስት መስሪያ ቤቶች በ ብዙ ሚሊዮን የሚ ቆጠር ብር ከ መመሪያ ውጪ በ ካዝና ተገኘ,tr_7871_tr79072,1,8000,9.344
እንቅስቃሴ ውን የሚ ያካሄደው ና የሚያስ ተባብረው በ እውቁ ምሁር ያልተጠበቀ ሞት የተ ደናገጡ ና ያዘኑ ኢትዮጵያውያ ን ያቋቋሙ ት ገንዘብ አሰባሳቢ ኮሚቴ ነው,tr_3257_tr33058,1,8000,12.928
በ ፖለቲካ ብሶት ም ይሁን በ ኢኮኖሚ ምክንያት ካለፉ ት ሀያ አምስት አመታት ጀምሮ ኢትዮፕያ ውያን በ ስደት ላይ ናቸው,tr_1750_tr18051,1,8000,8.704
ተቃዋሚ ፓርቲዎች ምርጫው እንዲ ደገም ጠየቁ,tr_4922_tr50023,1,8000,3.328
ሚኒ ኮምፒውተሮች በጣም ጥቂት ናቸው,tr_1600_tr17001,1,8000,3.968
እነዚህ ና የ መሳሰሉት ድሎች የ ዚያ ትውልድ አባላት እንደ ጧፍ በር ተው እንደ ሰም ቀል ጠው የ ተገኙ ድሎች ናቸው,tr_95_tr01095,1,8000,9.216
ሰውዬው ባለቤቱ ን እን ቋ ነው የሚ ላት,tr_10623_tr04137,1,8000,4.48
ተመድ ለ ኢትዮ ኤርትራ ችግር መፍትሄ ሳይሆን መዋዠቅ ን ይ ዟል,tr_10747_tr05115,1,8000,4.224
ከ ጠቅላይ ሚንስተር መለስ አስተያየት በኋላ ነው ፕሬዝዳንት ኢሳያስ እንደ ገና ተነስተው ሞዳሊቲ ውን በ ሙሉ ተቀብለ ነዋል ያሉት,tr_8974_tr89015,1,8000,8.832
ተጫዋቾቹ ብዙ የሚያ ማርሩ በት ነገር አለ,tr_132_tr02032,1,8000,4.48
የ አፍ ለ ኛው ቲያትር ክበብ ባልደረቦች ለ ሀገር መከላከያ ሰራዊት አዝናኝ ኪነጥበባዊ ስራ ዎቻቸውን ለማቅረብ ትናንት ወደ ባድመ ና ሽራሮ መጓዛቸው ተገለጸ,tr_3369_tr34070,1,8000,14.72
አሁን የ ሚዲያዎቹ ስራ አስኪያጆች ስ ም ከ ተሿሚዎች ዝርዝር ተነስ ቷል,tr_6764_tr68065,1,8000,5.632
ኢሳያስ ምርጥ የ አለማችን ሰው ተብለው ተሸለሙ,tr_10184_tr099026,1,8000,3.456
አሁን ያሉት ውጤት እስካ መጡ ድረስ ግን መተቸት የ ለ ባቸውም,tr_2838_tr29039,1,8000,4.352
ዣኬ የዚህ ጨዋታ ሽንፈት መንስኤ ው ዢኖላ ነው በሚል ነገሩን በ ሆዳቸው ይዘው ከረሙ,tr_6634_tr67035,1,8000,5.888
እነሆ ከ አስር አመት በኋላ ሼህ አላሙዲ ን ያቺ ን ወጣት እዚያ ው የ ተዋወቁ በት ዋሽንግተን ውስጥ በ ደመቀ ሰርግ አገ ቧት,tr_1367_tr14068,1,8000,8.576
ለ አለም ዋንጫ ማጣሪያ በ መጀመሪያ ው ዙር ኢትዮጵያ ቡርኪናፋሶ ን አሸነፈ ች,tr_620_tr07020,1,8000,5.76
ያን ን ተቋም ነው ወደ ወያኔ ትራንስፖርት ኩባንያ ነት የ ለወጡት ብለዋል,tr_10302_tr100024,1,8000,4.48
ተቃዋሚዎች ወያኔ ን በ ማውገዝ ስራቸው የ ሰሩ ከ መሰላቸው ተሳስ ተዋል,tr_1393_tr14094,1,8000,7.296
በ ተለያዩ የ ሀገራችን ክፍሎች ውስጥ እንግልት ድብደባ ግድያ ና እስራት ተፈጸመባቸው ያ ላቸውን የ አማራው ተወላጆች ን ስ ም ዝርዝር አውጥ ቷል,tr_770_tr08070,1,8000,8.064
የ አስራ አምስት አመቷ ን ልጅ በ ገንዘብ አታለው ተገ ና ኟት,tr_8700_tr86101,1,8000,5.248
እድሜው ን ይ ስጠን ና እንደ ገና እን ነጋገር በታለን,tr_7053_tr71054,1,8000,3.584
ቤተሰቦቻቸው ያሉት አዋሳ ከተማ ነው,tr_5113_tr52014,1,8000,3.328
ሁለቱ ተቀናቃኞች ተገናንኝተው እንዲ ነጋገሩ ሁኔታዎች ን ያመቻቹ ት የ ኤርትራው ፕሬዝዳንት ኢሳይስ አፈወርቂ ናቸው ተ ብሏል,tr_6126_tr62027,1,8000,12.288
ችግሮቻቸው የ ባሰባቸው ነጋዴዎች ቤተሰቦቻቸው ተፈናቅ ለ ው ንብረቶ ቻቸው በ ባንኮች ና ሌሎች የ ገንዘብ ተቋማት ተ ወርሰው ባቸው ለ ሞት ለ ስቅላት ና ለስደት የ ተዳረጉ ብዙዎች መሆናቸው ን ነጋዴ ዎቹ ገልጸዋል,tr_4066_tr41067,1,8000,17.536
አቡነ ገብርኤል ስለ ገዳሙ ም ሆነ ስለ ቤተ ክህነት በጀት ና ስለ ህንጻ ዎቿ የ ተናገሩት ሁሉ ውድቅ ለማድረግ ም ተ ሞክሯል,tr_5761_tr58062,1,8000,7.936
ምክንያቱ ም አንድ ለ አንድ ከ ተለያየ ን ኢትዮጵያ አለ ፈች ማለት ነው,tr_5631_tr57032,1,8000,3.968
ኬንያውያን ሱማሌ ያውያን ና ሱዳ ናውያን እንዲሁም የ ጅቡቲ ጐረቤቶቻችን በ ም ና ስ ተናግድ በት መንገድ ኤርትራውያኑ ን የ ማስተናገድ ና እኛ ም የመ ስተናገድ ፍላጐታችን የ ጸና ነው,tr_3052_tr31053,1,8000,13.696
አስቀድሞ እንደሚ መጡ በ ኦፊሴል ሳይነግሩ የ ኤርትራው ፕሬዝዳንት ኢሳያስ አፈወርቂ በ ድንገት ወደ መናገሻ ከተማቸው በ መምጣታቸው የ ሱዳን መንግስት ባለስልጣናት መደናገጣቸው ታውቋል,tr_1112_tr12013,1,8000,12.8
እንደ ውም የሚገባ ን ን ያህል እንዳላገኘ ን እንዲ ታወቅ ማድረግ ይገባናል,tr_3581_tr36082,1,8000,5.632
በ ኤርትራ የ ኢትዮጵያውያ ን ን ስቃይ ና መከራ ም ግምት ውስጥ አላስ ገቡት ም,tr_5392_tr54093,1,8000,3.968
በ እኛ እምነት ከ እነዚህ የ አል ባንያ ን ኮሙኒ ስቶች ዴሞክራ ቶችን ማግኘት የሚቻል አይመስ ለ ንም,tr_2755_tr28056,1,8000,5.76
እነዚህ በ ሽሬ አውራጃ የሚገኙ ወረዳ ዎች ናቸው,tr_4548_tr46049,1,8000,3.968
ከ ንጉስ ሰለሞን ቀዳማዊ ሚንሊክ ን ት ይዝ ና ወደ ትግራይ ትመጣ ለች,tr_6408_tr65009,1,8000,4.608
እስካሁን ከ ኢትዮጵያ ጋር ባለ ን ግንኙነት መልካም ምላሽ የሚሰጡ ን የ አዲስ አበባ ዩኒቨርስቲ እና ኮሌጆች ናቸው,tr_2605_tr27006,1,8000,11.008
ሄግ ያለው ፍርድ ቤት ውሳኔው ን ይፋ የሚያደርገው ኤፕሪል አስራ ሶስት እ ለት ነው,tr_4219_tr43020,1,8000,6.4
የ ፌዴራል የ ስነ ምግባር ና ጸረ ሙስና ኮሚሽን አቃቤ ህጐች የ ዳሽን ባንክ ከፍተኛ ባለስልጣናት ን ከ ሷል,tr_3313_tr34014,1,8000,9.984
እንዳሰ በ ው የ ባህር ማዶ ውን ከ ውቅያኖሶች ምላሽ ያለውን አገር የሚ ያስተውል ጉዳይ ግን አላቀረ በ ም,tr_7193_tr72094,1,8000,6.784
ለ ኢትዮጵያ ና ለ ኢትዮጵያውያ ን የምናውቅ ላቸው እኛ ወይም እኔ ብቻ ነኝ የሚ ል በሽታ አሁን ም አለ ብን,tr_993_tr10094,1,8000,7.168
ሰልፈኞቹ የ ኢህአዲግ ስልጣን የያዘ በትን የ ግንቦት ሀያ እስረኛ ና የ አዲስ አባ ተማሪዎች ን መገደል በ ማስመልከት ተቃውሞ አቸውን ገልጸዋል,tr_9735_tr095057,1,8000,8.064
ጥሩ ተ ጓዳ ኟን ነው ያገኘች ው,tr_9185_tr90106,1,8000,3.584
በ ህግ የተያዙት የ ዶክተር ታዬ የ ማህበሩ ጉዳዮች ለ ህግ የሚ ተዉ ናቸው,tr_10646_tr13111,1,8000,6.656
ኤርትራ መድፎች ንና የ አየር መቃወሚያ ዎችን ሶማሌ አስገባ ች,tr_5222_tr53023,1,8000,4.48
ሪፖርተራችን በዚህ ዙሪያ ያጠና ቀረው ዘገባ እንደሚ ከተለው ቀርቧል,tr_2957_tr30058,1,8000,6.528
የ ስድስት ለ ዜሮ ሽንፈት ን እንዳል ጠበቅኩት አስረድ ቻ ቸዋለሁ,tr_1985_tr20086,1,8000,6.528
ልዩ የ ንግድ ስምምነቱ የ ኢትዮ ሱዳን ን ኢኮኖሚያዊ ና ፖለቲካዊ ትስስር ወደ ላቀ ደረጃ የሚ ያሸጋግር ነው,tr_703_tr08003,1,8000,8.448
አሰልጣኙ ያቀረቡት ምክንያት በ ወቅቱ የ ብሄራዊ ቡድናቸው ተጫዋቾች በ አብዛኛው በ ጣልያን በ ስፔን ና በ እንግሊዝ ሀገር ስለሚ ጫወቱ ክለቦቻቸው ሊ ለ ቋቸው ፍቃደኛ አይደሉም የሚ ል ነበር,tr_7965_tr80066,1,8000,12.8
ፕሮፌሰር አክሊሉ የ ኢትዮጵያ መንግስት ልዩ አማካሪ በ ነበሩ ጊዜ ም የ ኢትዮጵያ የ ሳይንስ ና የ ቴክኖሎጂ ኮሚሽን እንዲ ቋቋም አድርገዋል,tr_653_tr07053,1,8000,8.448
አራቱ በ አዲስ አበባ ከተማ ውስጥ የሚገኙ ናቸው,tr_4475_tr45076,1,8000,3.84
እስካሁን ያላችሁ ት ና ያወራ ችሁት ም ለ ሞቱት ሰዎች ነው,tr_4874_tr49075,1,8000,4.992
የ ቀድሞው ን ዝናው ን ለ መመለስ ተነስ ተዋል,tr_6535_tr66036,1,8000,2.816
ኤርትራውያኖች ወደ ኢትዮጵያ እየ ተመለሱ ናቸው,tr_4488_tr45089,1,8000,4.096
ባለፉት ሶስት አመታት ኢትዮጵያ ውስጥ መስራታቸው እንዳስ ደሰታቸው አምባሳደሩ ገልጸው ሁለት ያሳ ዘ ኗቸው ነገሮች እንደ ነበሩ ጠቅሰ ዋል,tr_2216_tr23017,1,8000,9.088
ሁለተኛ ስብሰባው ን የ ጠሩት ሰዎች ም ንም ስልጣን ና ሀላፊነት የ ሌላቸው ናቸው,tr_7998_tr80099,1,8000,5.504
ላ ፌ ውም ገብረ ትን ሳይ የ ኢትዮጵያ ኖች አስተማሪ በ ስሙ ሆነ ለት,tr_3192_tr32093,1,8000,4.992
ይሁን እንጂ ባለ ስልጣናቱ ለ ተማሪዎቹ ከፍተኛ ማስጠንቀቂያ ሰጥተ ዋቸዋል ተ ብሏል,tr_1978_tr20079,1,8000,8.064
አመራሩ ም ተስተካክሎ ለ ውጤት አ ያደርስ ም,tr_3840_tr39041,1,8000,4.352
ይህ የ ችግሩ አንደኛው ገጽታ ነው,tr_7312_tr74013,1,8000,2.944
ዲፕሎማቶች ን ዋቢ ያደረገው ዘገባ እንዳ መለከተው በ ስብሰባው በ ሁለቱ ወገኖች መካከል ያለው አለ መግባባት ይፈ ታል ተብሎ ታ ም ኗል,tr_1501_tr16002,1,8000,10.24
ሚስተር ኮፊ አ ና ን ከ ሚስተር አህመድ ሳሊም ና ከ ባንኩ ፕሬዝዳንት ጋር በ አዲስ አበባ ቆይታቸው ወቅት ውይይ ስት እንደሚያደርጉ ታውቋል,tr_3441_tr35042,1,8000,10.88
ጋዜጠኛው ን በ ሁለት ዋ ና ክፍሎች ለይተህ እየ ው,tr_9335_tr092017,1,8000,5.632
በ ይፋ አቋሙ ን አስ ታውቋል,tr_1223_tr13024,1,8000,4.096
ተከብ ረሽ የኖር ሽው በ ና ቶቻችን ደም እናት ኢትዮጵያ ያስ ደፈረ ሽ ይ ው ደም,tr_9276_tr091077,1,8000,7.04
አቡነ ጳውሎስ ስለ ሟች በ ማሞካሸት የ ተናገሩት ስተት ና ማንነት ባለ ማወቃቸው አል ያ ም ምስጢራዊ ና ግላዊ የሆነ ጥቅም ወይም ፍቅር እንዳለ የሚ ያመለክት እንደሆነ ም ተጠቁ ሟል,tr_3961_tr40062,1,8000,12.032
ሪ ፎር ሚስት ተ ብለዋል በ ሰሞኑ ቋንቋ,tr_2813_tr29014,1,8000,3.328
ከ ታገዱት አንዳንዱ በ ቤተ መንግስት መታሰራቸው ን ዲፕሎማቱ ይናገራሉ,tr_2777_tr28078,1,8000,4.736
ሰውዬው ሚስቱ ን በጣም እንደሚ ወዳት በ ለ ሆሳ ስ ነገራት,tr_8681_tr86082,1,8000,4.352
እኛ ም በ ተሰጠው አስተያየት እንስማ ማለን,tr_8412_tr84053,1,8000,4.096
ያፈተለከ ችው እርሳስ የ ስምንት አመት ልጃቸው ን ጭንቅላት በ ስታ ጉድ አደረገ ቻቸው,tr_2627_tr27028,1,8000,7.68
ይህ የ ተገለጸው በ ትናትና ው እ ለት ማምሻው ን የ ቀስተ ዳመና ሬድዮ ባስተላለፈ ው ዜና ላይ ነው,tr_1826_tr19027,1,8000,8.192
እውነት ም መጀመሪያ የ አራት ኪሎ ተማሪዎች ጫማቸው ን እያደረጉ እንዲ ሰለፉ ታዘዘ,tr_5374_tr54075,1,8000,4.864
በ ናዝሬት ከተማ ውስጥ ከሚገኙ ቤቶች ሁሉ ጉልህ የ ኡመር ቤት ነው,tr_10386_tr100108,1,8000,6.4
ፍላጐቱ ም ን እንደሆነ ለ ኢትዮጵያ የሚ በ ጃት ም ን እንደሆነ ያው ቃል,tr_4597_tr46098,1,8000,4.864
ድርጅቶቹ ደግሞ ክለቦቻቸው ን በ ደሞዝ ና በ ኢንሴንቲቭ ጭማሪ ና በ ልጆቹ አያያዝ ላይ ብቻ አ ተኩረው ይሄዳሉ,tr_9121_tr90042,1,8000,9.728
በዚህ ን ጊዜ አቶ አባተ ና አቶ ቢተው እጃቸው ን አወጡ,tr_7244_tr73045,1,8000,4.608
ኢትዮጵያ ጅቡቲ ና ኬንያ በ ሶማሌ የ ሰላም ሂደት ላይ ሳይ ስማሙ ተለያዩ,tr_6812_tr69013,1,8000,7.68
እሱ እንደ ተናገረው ቡድናችን በ ታላላቅ ተጨዋቾች የ ተገነባ ነው,tr_2340_tr24041,1,8000,8.832
ኢሳያስ ለ ኢትዮጵያ አጫፋሪ መንግስታት ን ተማም ና አዲስ ጦርነት ልትከፍት ብን ነው አሉ,tr_4080_tr41081,1,8000,7.936
በ ዚሁ ምክንያት በ እጩነት ያለፉ ተወዳዳሪ ዎች ከስራ ገበታ ቸው ተባ ረዋል የሚ ል አስተያየት እየ ተደመጠ ነው,tr_8752_tr87033,1,8000,9.856
ኤርትራ የ አድኑ ኝ ጩኸት እያስ ተጋባች ነው,tr_796_tr08096,1,8000,3.328
በ አራተኛ ደረጃ የ ሚገኘው ም የ ዶክተር ዲሊት ል ሳውንድ ትራክ አንድ መቶ አስር ሺ ኮፒ ዎች በ መሸጥ ነው,tr_9143_tr90064,1,8000,10.496
አቶ ታምራት በ እለቱ የመንግስት ሚዲያ ዎችን አፈ ንጉሶች በ ማለት ጥሩ ስ ም ሰጥ ቷቸዋል,tr_398_tr04098,1,8000,6.528
ምክንያቱ ም ቡዙ ስለሚ ንቀሳቀስ ነው,tr_1929_tr20030,1,8000,3.84
ተድላ በልጅነ ቱ ቆረ በ,tr_10804_tr02127,1,8000,2.432
አየር መንገዱ አዳዲስ አውሮፕላኖች ን የ መግዛት እቅዱ በ ኢትዮ ኤርትራ ጦርነት የ ተጨናገፈ ቢሆን ም በሚ ቀጥሉ ት ስድስት ወራት ውሳኔ እንደሚ ያገኝ ለማወቅ ተችሏል,tr_228_tr03028,1,8000,13.312
የ ሌሎች ን ተማሪዎች ምስክርነት ም በ ዚሁ ውስጥ እንሰማ ለ ን,tr_3174_tr32075,1,8000,4.864
ተጫዋቾቻችን ትንፋሽ የ ላቸውም የ ሚባለው ን አል ቀበለው ም,tr_1034_tr11035,1,8000,6.144
በ ጅቡቲ ከ ኢትዮጵያውያ ን ባልተ ና ነሰ መልኩ ከ አስር ሺ በላይ ኤርትራውያን እንደሚገኙ ሬዲዮው ጨምሮ ተናግ ሯል,tr_2988_tr30089,1,8000,8.32
ሰውዬው ባለቤቱ ን እን ቋ ነው የሚ ላት,tr_10574_tr30135,1,8000,4.096
በ ተጨማሪ ም የ ኢትዮጵያ አየር ሀይል ሱዳን ና ኤርትራ ን በሚያዋስ ነው ኦሆ ማጅ ር ከተማ ሸሽተው ወደ ሱዳን ሲ ጓዙ የ ነበሩት ን ኮንቮዮች ን የ ኢትዮጵያ አየር ሀይል ጄቶች ደብድበ ዋቸዋል,tr_8936_tr88097,1,8000,15.616
ወጣቱ በማ ያውቀው ጉዳይ እንደ ሳት እራት ነድ ዷል,tr_4892_tr49093,1,8000,4.864
ፕሬዝዳንቱ ይኸ ን የ ተናገሩት ከ ጠቅላይ ሚኒስተር መለስ ዜናዊ ጋር ትናንት ተገናኝ ተው በ ተወያዩበት ወቅት ነው,tr_2975_tr30076,1,8000,7.808
በተለይ ም እንደ ኢትዮጵያ ባሉ የ ክሬዲት ካርድ አገልግሎት ባል ተስፋፋ ባቸው አገሮች የ ባንክ ስርአታቸው አለማቀፋዊ ና ቱሪዝም እድገት ላይ ተጽእኖ እንዳለው ባንኩ አስገንዝ ቧል,tr_6000_tr61001,1,8000,10.752
የ ቅባት እህሎች ንና ቡና ሳይ ቀር ከ ኢትዮጵያ ወደ አስመራ በ ማስገባት የ ውጪ ገበያ በ ማቅረብ ከፍተኛ የ ውጪ ምንዛሬ ታገኝ በት ነበር,tr_4140_tr42041,1,8000,8.832
የ ሶማሊያ አንጃዎች ሊ ገናኙ ነው,tr_6517_tr66018,1,8000,2.304
ኢትዮጵያውያ ን በ ህገ ወጥ ና በ አረመኔ ያዊ ሁኔታ ከ ኤርትራ ተባር ረዋል ተብሎ አንድ ዲፕሎማሲ ያዊ አጸፋ ተቆጥሮ መባረራቸው ን አን ደግፍ ም,tr_4457_tr45058,1,8000,10.624
የ ሱዳን አማጺ ዎች ኢትዮጵያ ንና ኤርትራ ን እየሸ መገሉ ነው,tr_10503_tr53111,1,8000,3.84
ወታደራዊ ፖለቲካዊ ና ኢኮኖሚያዊ ድጋፍ እ ያገኘች ና ት ብሏል,tr_7947_tr80048,1,8000,5.12
ሽ መ ሉን መዠ ረጠ ና አናቱ ን ተረተረው,tr_9051_tr89092,1,8000,4.224
ግን አንድ የሚ ያስጨንቀኝ ወሬ በ ከተማችን እየተ ና ፈሰ ነው,tr_9245_tr091046,1,8000,4.48
አስመጪ ዎቹ ወደ ሀገር ውስጥ የሚያ ስገቧቸው ማንኛው ንም ሸቀጦች የ ኢትዮጵያ ንግድ መርከብ ድርጅቶች እንዲ ጠቀሙ የ ጠቅላይ ሚኒስትሩ ጽፈት ቤት ትእዛዝ አስ ተላል ፏል,tr_8780_tr87061,1,8000,15.488
በ ጠቀስናቸው አህጉራት ና አገሮች ሁሉ ኢትዮጵያውያ ን አሉ,tr_1850_tr19051,1,8000,4.48
ኤርትራ ሚግ አስራ ሰባት ተዋጊ አውሮፕላኖች እ የሸመተ ሽ ነው,tr_3511_tr36012,1,8000,4.608
ሼራተን አዲስ ተመረቀ,tr_5302_tr54003,1,8000,2.048
እና ይህ እንደ ኢትዮጵያ ባሉ አገሮች ብዙ ያናጋ ል በ ማለት ፕሮፌሰር ታደሰ መግለጫቸው ን አጠና ቀዋል,tr_9823_tr096025,1,8000,7.04
